1.3056,2.8472,-0.92368,0.24908,0.30015,0.35895,-0.18622,-0.92556,1.7352,1.0241
0.98397,-0.14976,-1.3836,0.32464,-0.33385,-0.62299,-0.29191,0.81032,0.26754,-1.0231
-1.2514,0.6511,0.20778,-0.71705,-1.7729,-1.2021,-0.49338,1.9269,0.70077,0.074881
-0.17975,0.14691,0.38486,1.001,-0.50974,0.86336,-0.17072,0.0014271,0.30959,-0.43833
-0.74341,-0.64797,0.056022,0.63737,0.10833,0.29414,-1.5881,0.10602,0.45631,-2.0619
0.23324,-0.81648,0.29643,0.57867,1.3404,-0.19287,0.84549,0.39899,-1.7674,-0.53602
2.1013,-1.0061,0.80737,1.1948,1.2575,0.43253,0.4112,-0.3958,1.5659,-0.79542
-0.87667,1.0125,1.4599,0.08368,-1.4832,-0.51574,-0.46481,0.66457,-0.41181,1.5235
1.9488,-0.55819,-1.0445,-1.2121,-0.41976,-0.69886,0.78636,0.77003,0.36848,-0.70083
-0.46527,-0.96916,1.8038,-0.077919,-0.73853,0.3738,1.8339,0.90639,0.6178,-0.96164
-0.65192,-0.17484,-0.86215,0.19568,0.89755,-0.28411,-1.4036,1.4436,-1.4809,0.11795
0.60963,-0.67693,-0.49459,1.3476,1.2631,0.52115,-0.16136,1.5097,-0.74354,0.75413
0.70912,-0.11347,0.11179,-0.046597,-0.1018,-1.3338,0.14881,1.2654,0.21653,-0.84267
0.2798,-1.8679,-1.4637,-0.95995,-0.68122,0.31343,1.0837,-0.80775,-1.2579,0.002258
-1.4675,-1.196,-0.87468,0.59553,-0.35454,-1.4827,-0.36436,-0.83952,1.5145,2.1013
-0.69132,0.06087,-0.98188,1.4534,-0.032158,1.0597,1.3104,-0.99785,-3.961,0.42364
-0.86799,-0.77295,-1.2597,0.61042,0.5581,-1.4458,0.89448,0.92082,-1.0105,-0.93678
-0.51251,-0.64474,-0.94953,-1.3379,0.35116,0.80852,-0.24228,0.17247,1.3747,-1.6651
-0.78209,1.8485,-1.0318,0.76319,-1.4065,-0.8355,-0.8031,-0.45617,0.040008,1.4016
0.42579,1.2822,-0.50154,0.70929,-1.3655,-1.0533,-0.11813,-0.8268,1.1631,-0.080392
1.0115,-0.22338,-0.36839,-1.4277,0.28641,-1.0968,-0.35944,0.44187,1.6806,0.68194
-0.25067,-1.2041,-0.66867,0.1007,-0.30168,0.18414,0.47023,-0.76567,0.17015,0.35985
0.55424,-0.94221,-1.9054,0.77141,-1.5779,-0.33861,-0.49599,0.66581,0.4992,-0.22114
0.75888,2.2141,1.7895,-0.45809,0.88633,-0.92803,-0.66936,0.12879,0.96056,1.3247
0.13384,-0.1309,-1.6475,0.70034,-0.32396,0.3689,1.6417,-0.73879,1.5628,-0.20063
-0.27256,0.26813,1.2034,0.81457,1.1827,0.13875,1.7554,-0.083907,-0.090549,1.6783
-0.54263,0.029081,1.3105,0.8444,-0.49855,-1.4893,1.9024,0.4166,0.0087483,-0.79994
-1.1631,1.1303,-0.47859,1.5037,0.34859,1.4716,0.41179,-0.11682,-0.16411,1.0353
-0.27352,-0.76975,-1.2124,-1.9757,0.36998,-1.8692,0.14716,-0.20282,1.1183,-1.5771
0.1595,-0.73982,1.3988,-1.9895,0.259,-0.18828,0.033173,0.19293,-0.18481,-0.37915
-0.18671,-1.7884,0.56938,-0.19574,1.3872,-0.7231,-1.1805,-0.24142,1.3163,0.40357
0.2179,-1.5274,-1.0814,-0.50955,0.23892,0.51616,-0.92985,-1.1828,-1.7902,-1.4339
0.046238,0.26947,0.085442,0.052368,-0.39489,0.0070625,-0.47512,1.3917,-1.239,-1.3114
0.67032,-0.087772,-1.6588,-1.3405,0.11305,0.32411,0.78957,2.1766,0.30057,0.57717
-0.6305,0.76946,1.8849,2.1317,1.0345,1.8002,-0.34969,-0.21671,0.76914,-0.70714
-0.11841,-0.51305,0.6638,0.010829,-0.19224,-0.27464,0.46105,1.5235,1.1399,1.9838
0.24206,0.45651,-1.3882,-0.87228,-0.13974,-1.9463,0.10311,-1.3037,0.41031,-0.83806
-0.37608,0.74929,1.6155,0.38841,0.091494,0.55783,-0.43189,-0.14011,-0.67082,1.1804
0.28044,1.9267,-1.7365,-1.2547,-1.1398,-0.47526,0.96586,-1.1386,1.1295,1.0907
-1.7745,-0.086363,-1.1542,0.53487,-1.1566,-0.86424,1.1142,0.98019,-1.7663,-0.23268
0.45858,-0.18411,0.56468,-0.3037,-0.79048,0.73317,0.027115,-0.49544,1.6967,-0.71636
0.46182,0.08823,0.87179,-0.93769,1.1942,-0.28937,-0.7016,-0.22982,0.51376,-0.18503
-0.0011875,0.074207,0.14865,-0.19363,0.97672,-1.1578,0.02241,-0.5464,0.36205,-0.12136
-0.35294,-0.1709,2.1208,-0.23661,-1.0783,-1.2002,-0.75402,-1.9245,-0.18133,0.5807
-0.43299,1.875,-0.38014,0.61596,-0.70623,1.2201,-2.536,-1.0866,-1.0832,-0.42828
-1.7048,1.2386,-0.60912,-0.20515,-1.1138,0.43293,-1.3047,-0.39193,0.019388,-0.39769
1.0957,-0.51887,0.4039,0.015601,-0.91423,-0.24719,-2.4772,1.1143,0.54481,-0.12153
0.63577,0.82761,-1.2437,1.1485,0.45275,0.6925,0.91317,0.10824,-1.148,-0.11351
-1.0872,1.244,-0.31829,-0.22568,0.8507,-1.3094,-0.91571,0.59867,-2.12,0.64519
-1.4773,-0.93334,0.46078,-0.40698,1.1616,-0.0086507,-1.0321,-1.414,0.054228,0.043133
-0.38525,-1.0725,-0.42875,0.0030792,0.82696,0.5219,-2.1708,0.19701,0.67652,0.88877
0.68084,-0.34541,0.0096303,1.4768,0.53781,0.62795,-0.38161,0.24938,1.2879,0.99833
0.83265,0.23005,-0.69284,1.7312,0.40723,0.88111,-0.26781,-0.70324,-0.76752,0.53514
0.5346,0.11951,1.2846,-0.19543,0.9704,-0.078011,1.4402,0.49187,-0.79349,0.22095
0.76802,-0.10374,-0.096968,0.46474,-1.8898,0.4111,-0.19881,-0.27564,-0.57966,1.293
1.7549,0.19636,1.6857,1.1984,1.758,0.56517,0.29786,-0.49157,-0.012591,0.67639
-1.7043,-0.95359,-0.7759,-0.52591,-0.085552,1.9207,-2.0136,-0.81374,-0.23315,-1.4211
0.46951,-0.87926,-0.53459,0.4615,0.95391,0.11583,0.78273,1.2153,-1.312,1.3012
-0.054304,0.34687,-0.22689,-0.65479,1.1717,-0.87138,-0.79481,-0.34601,-0.20783,0.39897
-0.74887,-0.19846,0.61008,-0.23209,2.7192,1.3967,0.28875,1.1167,1.1156,-1.1165
0.71676,-0.4157,-0.39724,-1.3042,-1.2173,-1.3352,0.12413,0.092623,0.095692,-2.0923
-0.0055129,-1.713,-0.96843,-0.27496,-1.3581,0.44624,0.91338,0.088283,1.1965,0.13479
1.2001,0.20994,-1.3683,-0.49422,-1.8455,-1.3863,-0.23736,0.93059,0.57244,-1.0828
-1.034,0.38041,0.305,-0.23171,0.50784,1.6677,0.40018,-1.7146,1.1343,0.15086
-0.84757,-1.3927,-1.2546,0.47636,1.323,-1.1252,-1.767,-0.85016,1.4314,1.125
0.43342,-0.20104,0.85094,-0.61234,1.4208,1.3651,0.48568,-0.41268,0.53048,-0.57627
-0.88752,-0.026028,0.92157,-1.3503,-0.95231,-0.91617,-0.75945,-0.76317,2.1025,-0.41748
0.12123,0.81084,0.83778,-1.9341,1.2201,0.16857,2.2424,1.0158,-1.6532,-1.1791
-0.4019,-0.7405,0.53558,-0.91428,0.37794,0.90306,0.70032,1.5217,0.085497,0.76719
1.0967,-0.64053,-0.3146,1.3542,-0.76057,0.51435,-0.11793,-1.1249,-0.64163,-0.1104
0.43667,-0.81523,0.71085,1.4813,0.2073,-0.53362,-0.65816,-0.27698,0.84148,0.73879
-0.407,-1.7805,-0.23546,-0.51591,-0.32188,-0.16297,-1.1164,0.085456,0.65211,0.61576
-0.63869,0.064596,0.44297,-0.32304,0.35257,-0.11768,-1.1672,-0.84102,0.1848,-0.83876
-0.40488,0.31246,1.3578,-0.042,0.44806,0.572,0.046532,1.9692,0.36354,0.39766
2.3939,-0.80366,0.66572,0.82642,-0.67237,-0.536,0.43449,-1.545,0.58898,-1.3556
-0.049623,-0.95426,1.7002,0.14553,-0.22831,-2.4998,-1.7498,-1.8285,0.51525,0.65216
-0.20258,-1.1799,-0.71485,-0.0072546,-0.57121,-0.11435,-1.2242,-1.3283,0.95981,-0.37309
-0.19753,-0.1978,-1.649,0.94923,0.40931,0.74614,1.0542,0.55345,1.9332,2.2095
1.5163,1.0656,-0.28579,-0.017649,-1.7171,-0.80525,2.2481,0.28672,-0.095571,-0.049988
-1.7322,-2.8281,1.1508,-1.7518,0.62526,-1.627,-0.8946,1.5338,-0.39339,-0.064348
1.1125,-2.267,1.3659,0.15054,1.5766,-0.052901,0.69961,-0.063557,2.173,-0.63293
-0.71928,1.0387,0.89443,-0.010571,0.91982,-1.4411,-0.44134,0.84844,0.5006,1.0119
-0.27337,-0.71846,-1.3526,1.8351,-0.86694,0.86713,-0.55644,0.03873,-0.2535,-1.3452
0.6774,-0.064093,-1.9363,-1.4192,0.15357,2.8702,0.62722,0.644,0.55421,-0.28676
-0.93645,1.1782,0.18297,1.4981,0.37561,0.3815,-0.31276,-2.1855,-0.29033,0.090153
0.42572,1.5233,0.88121,0.79017,0.23463,-0.50148,0.97761,-0.78162,-0.46058,-0.22518
-0.074543,0.030259,-0.62143,1.0992,-0.42477,0.26155,-1.4399,-0.061971,1.2378,-1.196
-1.3988,0.65744,1.4183,0.24545,-1.0866,-0.68235,1.6208,-0.09418,2.2013,1.9651
0.19231,0.18868,-0.16616,-1.0806,-0.5147,-0.025554,0.29457,-0.85882,-2.0578,-0.58141
0.58039,0.47329,-1.2689,-0.52486,0.38084,-0.13913,-0.73824,-1.65,-0.73131,0.015467
0.63786,-0.36969,0.28053,2.2262,0.15545,1.1608,0.91545,1.0097,0.34424,-1.5454
-0.56598,-1.5065,-1.0509,-0.4124,-0.64995,0.35778,-0.21461,-0.5413,3.4307,0.35501
-0.016138,0.56868,-0.48967,1.116,1.6878,-0.23951,-1.0013,0.54268,0.38116,-0.45823
0.62232,0.62545,-0.7702,-0.017934,-0.1248,0.68844,-0.89776,-2.0489,1.9298,0.70626
0.53344,-0.40275,0.17539,-1.3631,-1.169,0.46065,1.8208,-1.8224,1.5685,0.053115
