0.29617,1.1408,1.3482,0.38744,1.8,0.87577,-0.37549,-0.12714,-0.56509,-2.2014
1.2008,0.93307,0.10238,-1.2884,1.3103,-1.1638,0.086283,-0.81172,2.0318,-0.067396
1.0902,-0.52065,1.5714,1.3851,-0.55571,-1.7722,0.075551,-0.75998,-2.1378,0.13601
-0.3587,-0.58971,-0.2371,-0.25079,1.0074,-0.37099,-0.32092,1.9659,1.1562,0.91397
-0.12993,1.3814,-0.35996,-0.61524,-0.88782,0.58164,-0.22629,-2.6059,-0.54748,-0.8881
0.73374,-0.30433,0.65545,-0.080011,-0.30788,-1.4432,0.37073,0.29158,0.47288,0.90282
0.12033,0.19543,0.96165,-0.51194,0.066108,-1.6204,1.9938,0.69367,1.4747,-0.47937
1.1363,1.1588,-0.33128,0.25129,-0.70267,-1.666,-0.41551,1.8964,-1.5797,-0.48277
-0.68677,0.032976,1.1629,1.3413,2.2052,0.25594,1.3946,0.73468,-0.68542,0.066259
0.47168,-0.95516,0.024756,1.1484,-0.11409,0.77664,-0.48526,-0.48386,-1.643,0.57799
0.28834,-0.27311,-0.23338,0.84347,-0.080788,-0.54196,0.8531,-0.0085659,0.3815,-0.59526
1.3919,1.1578,-0.42714,0.053316,-0.46564,0.30328,0.88042,-0.035999,-0.45519,1.0905
-1.3455,-0.70379,0.87435,0.025609,-0.6536,-0.57759,-1.1305,-0.91787,-1.9749,-0.014885
0.00074741,1.1412,1.1573,0.10316,1.0783,-0.72793,-0.87558,0.91904,0.04718,-0.043095
0.053495,-0.15813,1.0837,2.0521,0.15019,-2.3054,-0.7841,-1.5501,0.2124,-1.1082
-2.3419,-0.96847,-0.039845,1.5778,-1.0221,0.75185,-0.58623,-1.6773,0.059515,1.1962
1.2481,-0.8927,-0.25221,-1.6523,-0.6022,-0.072068,-0.22104,-0.41952,1.7141,0.77474
2.8092,0.90946,1.0987,-0.52322,-0.34189,0.98687,-2.296,-0.21749,-0.77174,0.35596
-0.23218,0.33234,-0.37219,-0.21691,-0.57485,-0.27701,0.80036,-1.5078,-0.20031,-0.74691
0.28703,0.27076,-0.71236,0.98548,1.4827,-0.67846,-0.23419,0.29374,-0.0098283,-1.0481
-0.4646,-1.4823,-0.99189,0.52946,1.3922,-0.94348,-1.6408,0.20114,0.53737,0.2974
0.38432,1.1944,1.2105,-0.33841,-0.43117,1.6326,0.86655,-0.28691,0.65583,0.54083
-0.37983,-0.13116,1.2197,-0.42107,-2.5946,1.6659,-0.57036,1.7772,0.85843,-1.1941
-0.10178,0.41605,-0.0094769,-0.78601,-0.087401,0.18506,-1.4881,0.52541,1.96,-1.7243
1.6182,1.3425,-0.29236,-0.11608,-0.82263,-1.5961,1.4034,0.40492,-0.29809,-0.52073
-0.84723,-1.1639,0.59951,1.6589,0.32503,0.024172,1.4781,-0.63297,-0.00063162,-0.62407
-0.57588,0.42856,-0.59582,1.474,-1.2287,0.94138,0.11619,0.058584,0.88562,0.4184
-0.075913,-1.3293,-0.37079,0.16264,-1.0694,0.34034,-1.3996,0.66054,0.95314,-0.58456
-0.13247,-1.9229,-0.1305,0.84808,0.96202,1.8305,0.01422,1.5701,-0.77433,-0.58834
1.4393,1.29,-0.45056,0.90541,0.78106,-0.54322,-0.060516,-1.1663,-1.5809,0.64621
2.0313,0.076565,-0.70505,-0.84209,0.60882,-0.27884,-1.5022,-1.2697,-0.96268,0.45938
-0.9782,0.43113,1.36,-0.87973,-1.1512,-2.9033,1.1712,-0.12173,1.4414,-0.58976
-0.64102,-1.0052,1.5702,-1.1275,0.268,1.5721,-0.3959,0.43334,0.79025,0.59216
0.52048,0.354,-2.152,0.77691,0.033745,2.3445,0.73829,0.95677,-0.90429,-0.55362
-0.3807,-0.78851,0.39912,-0.33333,-1.735,1.3896,0.20202,-1.6089,-1.2403,0.59124
1.9929,0.48382,-0.35329,0.59597,1.2061,0.22226,0.83938,0.35022,-1.5286,-0.93876
1.6359,-0.8637,-1.6633,1.7783,1.4913,1.1481,-0.4475,0.45461,-0.83581,1.1633
0.55902,0.37491,-0.22281,1.1745,-0.96021,0.12476,-1.1454,-0.083823,-0.7424,0.78614
0.56364,2.7224,-1.0338,-0.44473,-0.31096,-0.85744,0.75527,-0.3076,1.0116,0.16653
-0.3384,0.83216,0.059031,-1.5367,0.37221,-0.57604,-1.693,0.5788,1.2957,-0.49741
0.76365,-0.46905,0.16494,0.87819,-0.14768,-1.117,-1.0659,-0.32164,-0.47044,-0.2122
1.1274,-0.23507,0.49521,0.4095,-1.5301,0.18852,-0.15473,0.14798,-0.70362,-0.0034782
0.14157,-1.5172,1.877,0.13007,0.65714,-1.0205,-0.75246,0.46052,0.19813,-0.92209
1.9281,0.10934,-1.2166,1.0397,1.1382,-0.81599,-0.17041,0.39152,0.30214,-1.8113
0.67064,1.0577,0.29608,0.26478,0.11412,-0.047221,0.77375,-0.739,-1.278,0.80527
-0.11011,1.1568,2.1983,1.1154,1.9094,0.64011,-1.458,-0.083016,0.83321,0.13615
0.37096,-0.63555,1.8897,0.87424,-1.1869,-1.3964,-0.25418,0.45605,-1.1637,-0.33376
1.0966,0.36759,-0.20659,-0.80464,-0.91546,0.68722,0.14847,-1.8638,1.5099,-0.84661
-0.39816,0.30639,-0.87975,-1.2394,-0.66492,-1.2775,0.98671,-1.1677,0.83078,1.3059
-0.085463,0.056086,1.6445,-1.2718,0.99717,0.94437,-0.60423,0.10747,-0.68008,-0.8353
2.3733,-0.70547,-0.049567,1.287,1.9975,1.5757,0.2872,0.16407,-0.59805,-0.069152
-0.47392,-0.72407,-0.26375,-0.060913,-0.0033109,3.2743,0.61496,1.3648,-0.85907,-0.67085
0.94634,0.0043539,-0.24739,0.40477,0.55058,-0.72611,1.0918,-0.48729,-1.7364,0.30458
0.81816,-0.41874,-0.69931,-0.53657,-0.17992,1.6469,0.9792,-1.1519,1.6363,-0.14308
1.589,-0.42779,0.011649,0.78231,-1.4215,1.1481,-0.028773,0.86182,1.5568,0.48476
0.52601,0.53202,-1.2068,0.43256,-0.27739,0.8456,1.2801,-0.5749,-0.50061,-0.15924
-2.4652,0.71441,-1.0875,0.27886,2.6056,0.25399,1.255,2.6412,-0.071582,0.022128
-0.85253,-0.055571,-0.70314,0.46151,0.64706,0.57143,-0.84076,-0.071647,2.1656,-0.95289
0.51174,0.31058,0.77526,-0.64151,-0.43663,0.16061,0.30259,-0.88229,-0.1102,0.24427
0.25777,1.2482,-0.42515,1.272,1.382,1.8007,0.7931,-0.0873,-0.42875,1.4259
1.9624,-0.58424,0.0044654,-0.24543,0.43403,-1.8005,-0.04953,-1.4106,-0.84944,2.1087
1.4063,0.37062,0.56953,1.7206,0.89705,-2.3606,1.3871,-1.1841,-0.45899,-0.99706
0.49683,0.50083,-1.4597,0.68255,-1.7046,1.4435,0.2795,-0.72394,0.84736,-0.087171
0.082831,-0.24446,-0.40949,-0.09347,-0.72863,-1.2295,-1.4177,-0.96537,-1.1426,-0.93649
-1.5485,-0.23526,0.55638,0.76546,-0.096928,1.0524,0.74203,-0.89115,-1.1536,1.1411
1.8632,-0.019596,0.65272,-0.27304,1.6334,1.7904,0.45505,0.10011,0.4741,-0.048688
0.13403,-0.75555,-1.0723,-0.42458,0.093525,-0.5875,0.99001,0.073123,1.2769,0.8201
-1.546,1.4726,-0.020836,1.3519,-0.67206,-0.19532,-0.64368,-0.65945,-0.063678,0.26886
0.43328,0.0051468,0.43634,-0.44016,-0.12106,-0.66028,0.66826,1.0203,1.3095,0.61957
0.10295,-0.7644,1.7355,0.6992,-0.75622,-0.6932,-0.88815,0.68146,-0.90471,0.21673
-0.57035,-0.32286,0.58466,1.1895,0.32059,-0.12773,-0.43323,-1.0929,1.2489,0.35349
0.49306,1.4578,0.70609,-1.147,0.099452,2.2026,-0.19451,-0.076286,0.2543,1.2568
-0.70751,-1.7849,0.20794,-0.51249,0.50553,-0.74514,0.45724,0.41273,-1.0505,0.039892
-1.348,0.52172,-2.6417,1.6592,-0.91898,0.44425,-2.0819,-0.02413,-0.58327,0.78571
-1.7543,0.85151,-0.76005,0.025464,1.3232,0.15824,-1.9901,0.46788,-1.1259,1.356
-0.36381,0.7453,2.4309,-0.17513,-1.3879,0.21766,1.2457,1.8696,-0.49951,1.6195
-0.62709,-1.3728,-0.14852,-0.34731,-0.31888,-0.93629,-0.2272,0.82333,0.55565,-0.44521
0.44015,1.792,1.5752,0.51638,-0.78299,0.60063,-0.90527,1.27,0.69737,0.7229
-1.5026,-0.30494,1.8383,-1.2114,0.88268,2.0178,-0.093,-0.8046,-0.35734,-0.44744
-0.20824,0.28987,0.69125,-0.70135,-0.29801,1.7249,0.63553,0.92278,1.1869,-0.63809
-1.5051,-0.6192,0.83505,2.73,-0.26583,-0.55227,-0.17974,0.056903,0.75235,-1.8778
1.8097,-0.048662,2.3399,1.293,1.1297,-0.51922,0.22053,-0.86971,0.34766,0.029842
-0.11697,-1.3718,0.5066,-0.1939,-0.40697,-1.4305,-1.1351,-0.95993,-0.3885,-1.1112
1.2262,-0.36529,0.53359,-0.60282,0.49831,-0.81943,1.8339,-0.25403,0.0050534,1.4095
0.49494,-0.80359,-0.38408,-0.28204,-0.58225,-1.2799,0.76951,2.4125,-0.20606,0.023068
0.90859,-0.2733,-0.42509,0.2317,-0.799,1.4917,-1.5878,1.017,-0.58852,0.58431
-1.1542,0.34009,-0.87863,0.19604,-0.058209,0.52492,1.089,-0.51777,-0.097607,-0.94565
1.2576,0.06008,-0.27882,-0.53689,0.95772,1.2419,-0.24439,-1.3672,0.056212,0.11295
1.4525,0.95158,1.6892,-0.43338,-0.25291,0.29197,-1.2629,-1.2,1.7322,-0.69088
-2.0768,0.10734,-0.65936,-1.227,-0.39609,-0.1082,-1.7657,0.2378,1.4862,-0.79356
-0.17649,-2.7269,1.345,-0.12642,0.59643,-1.2544,-0.50676,1.5906,-0.7341,-0.14404
-0.65208,-0.49235,-0.84265,1.3075,0.15324,-0.90398,0.49483,0.034438,-1.3113,-1.102
0.15653,1.1179,-0.80022,-0.70927,-1.6221,-0.341,1.0228,0.34334,0.64833,-0.46105
-0.85023,1.0498,-0.039948,-0.23741,0.6217,-1.0294,1.2743,-1.4859,0.92021,-1.251
0.27905,1.9844,1.4085,-0.83305,-0.14934,-0.9622,1.2244,-0.20693,0.077569,-0.57063
0.59709,-0.74187,-1.1562,0.71267,1.0817,-0.20151,0.57134,0.014013,0.2504,0.74771
0.24472,1.3398,-2.4533,0.14335,-0.70216,0.49002,-0.060573,0.82205,-0.15901,-0.19757
-0.11835,0.17058,-0.47822,1.0624,0.76148,-0.17289,-0.62506,-2.0855,1.0941,-0.23387
-1.2894,0.70697,-0.18844,-1.3258,-1.2001,-0.86441,-0.71638,1.3079,-1.8315,-0.72855
0.057564,0.31672,-1.2985,0.98818,1.5724,0.41667,0.7496,0.14032,-1.3371,0.98286
-0.52093,0.43207,-0.51163,-0.4455,-2.1121,1.5193,-1.7015,0.20658,1.5254,0.45913
