0.8706,0.16379,1.1106,0.31713,0.80668,-1.0337,-0.97072,-0.32989,0.025292,0.50498
0.33076,-0.70694,0.71351,-0.34694,-0.43915,0.19762,0.35311,0.87565,1.5466,-0.70034
-1.3479,2.2963,-0.64614,-1.0254,-0.44552,-1.5555,-1.9975,-0.97067,1.094,-0.49118
1.5479,0.42762,0.8763,-1.0602,-0.068073,-0.7146,0.6803,-0.99622,0.21618,0.77464
-0.61664,1.6118,0.085297,0.040722,0.6086,-1.0215,-0.34186,0.56242,0.3592,-0.8909
-0.69857,-0.65122,-0.060633,-0.037622,-0.57287,-0.70749,-0.63362,-0.19835,0.85951,1.8403
-1.4236,-0.95335,-0.39502,-1.6875,-1.1659,-2.174,-0.081963,-0.4279,-1.5209,-1.3746
-0.10963,-1.0386,-1.3797,-0.15978,1.3963,-0.49745,0.065561,0.64991,-0.52349,-0.82061
-0.10271,0.55351,-0.51639,-1.5795,2.184,0.65836,2.1484,-0.27722,1.3758,0.18721
-0.32272,0.48675,-0.51071,1.0016,1.0331,1.3906,-1.5322,-0.34642,-1.3614,1.3284
-0.83959,-0.82982,1.5269,-0.12979,-0.28508,-1.314,1.0306,0.3522,-0.29707,-0.10726
-1.6606,-1.9612,-2.6681,1.0921,-0.51611,1.325,-0.38632,-0.013194,0.0066874,1.411
3.0125,-1.3617,-1.3034,0.15591,-0.10526,-0.57599,-0.041635,-0.65863,0.5861,0.88138
1.5008,0.019703,0.66184,0.96033,-1.6331,-1.6735,0.098441,-1.0163,0.27519,-0.76746
-0.35899,0.73907,-1.9492,0.37816,0.54278,-0.23191,0.72942,-1.1184,1.7905,-0.33442
-0.11488,1.7401,1.734,-0.074831,-1.6764,-0.55123,0.34285,-0.050396,0.0081561,-0.14423
0.3589,0.68916,0.14086,0.26103,0.17755,0.52476,1.0173,0.27151,0.97058,-0.029251
-0.012137,0.74761,0.95824,1.868,0.99414,-1.0328,0.53281,-0.27257,-0.66498,-0.54372
-0.57036,-0.18278,0.033061,-2.9513,0.0082844,0.23646,0.94507,0.92794,1.7241,1.2297
0.93403,-0.71104,1.9332,-1.3781,0.7715,-1.0728,-0.35145,-1.4313,0.44967,-1.6001
-1.1383,-1.9505,-0.42566,-0.56079,-0.50381,-0.18228,-0.58476,1.9412,-1.0802,-1.7768
1.9572,0.37763,-0.26883,0.66738,1.0372,-0.16377,0.32499,-0.79326,0.20636,0.99501
-1.7632,-1.3214,0.27032,0.88319,0.92842,0.62877,0.87752,0.050083,-0.20629,1.2207
-0.32333,-2.6352,0.85391,-2.2007,1.5956,-0.40916,-0.30476,2.2339,0.22016,0.32069
0.87259,1.203,1.3624,0.81983,-0.59147,-0.41347,0.14255,-0.91862,-0.21783,-1.1634
0.11792,-0.080055,1.0766,-0.93214,-0.75888,0.19856,1.5118,2.2903,-1.5552,0.59964
-1.5031,0.40284,-0.97556,0.41088,0.011461,-0.25095,0.75448,1.3945,0.31104,-1.0564
0.92184,-1.1494,0.55343,-0.18786,0.16426,0.65453,-0.80436,1.6921,0.45979,-0.28721
0.16324,-0.2144,-0.044205,-0.83454,-2.0753,0.015576,-0.16238,-0.089276,-1.2133,-0.92133
-0.81467,0.12751,-0.18594,-0.17577,-1.0055,1.4699,0.7037,0.51992,1.011,-1.6817
